
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
20,0,1,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,

Time,Cell,ph1,ph7,ph13,pd,mh1,mh7,mh13,md,ph11,ph17,ph113,ph77,ph1313,ph713,
,Cell: 43,0,0,443,0,0,0,227,0,0,0,0,0,1684,0,
,Cell: 44,0,0,438,0,0,0,233,0,0,0,0,0,1747,0,
,Cell: 45,0,0,428,0,0,0,222,0,0,0,0,0,1637,0,
,Cell: 46,0,0,450,0,0,0,226,0,0,0,0,0,1701,0,
,Cell: 47,0,0,443,0,0,0,227,0,0,0,0,0,1684,0,
,Cell: 28,0,0,468,0,0,0,223,0,0,0,0,0,1804,0,
,Cell: 29,0,0,401,0,0,0,232,0,0,0,0,0,1749,0,
,Cell: 30,0,0,466,0,0,0,244,0,0,0,0,0,1781,0,
,Cell: 31,0,0,443,0,0,0,231,0,0,0,0,0,1740,0,
,Cell: 32,0,0,419,0,0,0,206,0,0,0,0,0,1633,0,
,Cell: 33,0,0,418,0,0,0,210,0,0,0,0,0,1659,0,
,Cell: 34,0,0,435,0,0,0,227,0,0,0,0,0,1752,0,
,Cell: 35,0,0,435,0,0,0,214,0,0,0,0,0,1672,0,
,Cell: 36,0,0,428,0,0,0,223,0,0,0,0,0,1728,0,
,Cell: 37,0,0,426,0,0,0,207,0,0,0,0,0,1556,0,
,Cell: 38,0,0,448,0,0,0,221,0,0,0,0,0,1701,0,
,Cell: 39,0,0,449,0,0,0,227,0,0,0,0,0,1684,0,

Time: 8.00002,Cell: 40,0,0,473,0,0,0,244,0,0,0,0,0,2171,0,
,Cell: 41,0,0,451,0,0,0,257,0,0,0,0,0,2038,0,
,Cell: 42,0,0,478,0,0,0,249,0,0,0,0,0,2104,0,
,Cell: 43,0,0,494,0,0,0,239,0,0,0,0,0,2115,0,
,Cell: 44,0,0,488,0,0,0,254,0,0,0,0,0,2153,0,
,Cell: 45,0,0,501,0,0,0,235,0,0,0,0,0,1989,0,
,Cell: 46,0,0,485,0,0,0,261,0,0,0,0,0,2092,0,
,Cell: 47,0,0,482,0,0,0,250,0,0,0,0,0,2102,0,
,Cell: 48,0,0,488,0,0,0,254,0,0,0,0,0,2153,0,
,Cell: 49,0,0,485,0,0,0,261,0,0,0,0,0,2092,0,
,Cell: 50,0,0,482,0,0,0,250,0,0,0,0,0,2102,0,
,Cell: 51,0,0,501,0,0,0,235,0,0,0,0,0,1989,0,
,Cell: 32,0,0,415,0,0,0,228,0,0,0,0,0,1980,0,
,Cell: 33,0,0,474,0,0,0,226,0,0,0,0,0,2017,0,
,Cell: 34,0,0,465,0,0,0,238,0,0,0,0,0,2144,0,
,Cell: 35,0,0,464,0,0,0,242,0,0,0,0,0,2054,0,
,Cell: 36,0,0,484,0,0,0,244,0,0,0,0,0,2128,0,
,Cell: 37,0,0,433,0,0,0,221,0,0,0,0,0,1962,0,
,Cell: 38,0,0,464,0,0,0,245,0,0,0,0,0,2057,0,
,Cell: 39,0,0,438,0,0,0,251,0,0,0,0,0,2078,0,

Time: 9.00002,Cell: 40,0,0,466,0,0,0,261,0,0,0,0,0,2524,0,
,Cell: 41,0,0,500,0,0,0,276,0,0,0,0,0,2466,0,
,Cell: 42,0,0,464,0,0,0,260,0,0,0,0,0,2529,0,
,Cell: 43,0,0,509,0,0,0,257,0,0,0,0,0,2468,0,
,Cell: 44,0,0,484,0,0,0,251,0,0,0,0,0,2560,0,
,Cell: 45,0,0,477,0,0,0,254,0,0,0,0,0,2363,0,
,Cell: 46,0,0,458,0,0,0,280,0,0,0,0,0,2558,0,
,Cell: 47,0,0,476,0,0,0,262,0,0,0,0,0,2542,0,
,Cell: 48,0,0,479,0,0,0,288,0,0,0,0,0,2584,0,
,Cell: 49,0,0,472,0,0,0,286,0,0,0,0,0,2542,0,
,Cell: 50,0,0,517,0,0,0,276,0,0,0,0,0,2481,0,
,Cell: 51,0,0,482,0,0,0,250,0,0,0,0,0,2402,0,
,Cell: 52,0,0,482,0,0,0,250,0,0,0,0,0,2402,0,
,Cell: 53,0,0,517,0,0,0,276,0,0,0,0,0,2481,0,
,Cell: 54,0,0,479,0,0,0,288,0,0,0,0,0,2584,0,
,Cell: 55,0,0,472,0,0,0,286,0,0,0,0,0,2542,0,
,Cell: 36,0,0,483,0,0,0,255,0,0,0,0,0,2483,0,
,Cell: 37,0,0,472,0,0,0,254,0,0,0,0,0,2285,0,
,Cell: 38,0,0,512,0,0,0,267,0,0,0,0,0,2455,0,
,Cell: 39,0,0,474,0,0,0,255,0,0,0,0,0,2444,0,

Time: 10,Cell: 40,0,0,506,0,0,0,282,0,0,0,0,0,2847,0,
,Cell: 41,0,0,477,0,0,0,296,0,0,0,0,0,2878,0,
,Cell: 42,0,0,480,0,0,0,284,0,0,0,0,0,2930,0,
,Cell: 43,0,0,492,0,0,0,265,0,0,0,0,0,2853,0,
,Cell: 44,0,0,461,0,0,0,255,0,0,0,0,0,2937,0,
,Cell: 45,0,0,468,0,0,0,287,0,0,0,0,0,2732,0,
,Cell: 46,0,0,496,0,0,0,298,0,0,0,0,0,2984,0,
,Cell: 47,0,0,492,0,0,0,255,0,0,0,0,0,2884,0,
,Cell: 48,0,0,551,0,0,0,303,0,0,0,0,0,2967,0,
,Cell: 49,0,0,556,0,0,0,301,0,0,0,0,0,2965,0,
,Cell: 50,0,0,499,0,0,0,291,0,0,0,0,0,2932,0,
,Cell: 51,0,0,503,0,0,0,271,0,0,0,0,0,2724,0,
,Cell: 52,0,0,506,0,0,0,266,0,0,0,0,0,2753,0,
,Cell: 53,0,0,534,0,0,0,289,0,0,0,0,0,2949,0,
,Cell: 54,0,0,518,0,0,0,308,0,0,0,0,0,3024,0,
,Cell: 55,0,0,517,0,0,0,286,0,0,0,0,0,2941,0,
,Cell: 56,0,0,534,0,0,0,289,0,0,0,0,0,2949,0,
,Cell: 57,0,0,518,0,0,0,308,0,0,0,0,0,3024,0,
,Cell: 58,0,0,506,0,0,0,266,0,0,0,0,0,2753,0,
,Cell: 59,0,0,517,0,0,0,286,0,0,0,0,0,2941,0,

Time: 11,Cell: 60,0,0,483,0,0,0,280,0,0,0,0,0,3106,0,
,Cell: 61,0,0,544,0,0,0,321,0,0,0,0,0,3421,0,
,Cell: 62,0,0,520,0,0,0,299,0,0,0,0,0,3287,0,
,Cell: 63,0,0,540,0,0,0,313,0,0,0,0,0,3343,0,
,Cell: 44,0,0,526,0,0,0,273,0,0,0,0,0,3265,0,
,Cell: 45,0,0,551,0,0,0,307,0,0,0,0,0,3125,0,
,Cell: 46,0,0,542,0,0,0,329,0,0,0,0,0,3384,0,
,Cell: 47,0,0,505,0,0,0,274,0,0,0,0,0,3163,0,
,Cell: 48,0,0,580,0,0,0,325,0,0,0,0,0,3355,0,
,Cell: 49,0,0,590,0,0,0,321,0,0,0,0,0,3399,0,
,Cell: 50,0,0,535,0,0,0,291,0,0,0,0,0,3364,0,
,Cell: 51,0,0,536,0,0,0,277,0,0,0,0,0,3069,0,
,Cell: 52,0,0,487,0,0,0,294,0,0,0,0,0,3089,0,
,Cell: 53,0,0,539,0,0,0,318,0,0,0,0,0,3320,0,
,Cell: 54,0,0,524,0,0,0,318,0,0,0,0,0,3427,0,
,Cell: 55,0,0,492,0,0,0,298,0,0,0,0,0,3312,0,
,Cell: 56,0,0,540,0,0,0,313,0,0,0,0,0,3343,0,
,Cell: 57,0,0,544,0,0,0,321,0,0,0,0,0,3421,0,
,Cell: 58,0,0,483,0,0,0,280,0,0,0,0,0,3106,0,
,Cell: 59,0,0,520,0,0,0,299,0,0,0,0,0,3287,0,

Time: 12,Cell: 60,0,0,521,0,0,0,286,0,0,0,0,0,3340,0,
,Cell: 61,0,0,576,0,0,0,336,0,0,0,0,0,3775,0,
,Cell: 62,0,0,510,0,0,0,312,0,0,0,0,0,3576,0,
,Cell: 63,0,0,563,0,0,0,322,0,0,0,0,0,3632,0,
,Cell: 64,0,0,510,0,0,0,312,0,0,0,0,0,3576,0,
,Cell: 65,0,0,563,0,0,0,322,0,0,0,0,0,3632,0,
,Cell: 66,0,0,521,0,0,0,286,0,0,0,0,0,3340,0,
,Cell: 67,0,0,576,0,0,0,336,0,0,0,0,0,3775,0,
,Cell: 48,0,0,568,0,0,0,328,0,0,0,0,0,3838,0,
,Cell: 49,0,0,570,0,0,0,331,0,0,0,0,0,3868,0,
,Cell: 50,0,0,583,0,0,0,313,0,0,0,0,0,3657,0,
,Cell: 51,0,0,516,0,0,0,296,0,0,0,0,0,3318,0,
,Cell: 52,0,0,579,0,0,0,302,0,0,0,0,0,3435,0,
,Cell: 53,0,0,588,0,0,0,343,0,0,0,0,0,3663,0,
,Cell: 54,0,0,533,0,0,0,309,0,0,0,0,0,3795,0,
,Cell: 55,0,0,569,0,0,0,312,0,0,0,0,0,3622,0,
,Cell: 56,0,0,539,0,0,0,339,0,0,0,0,0,3697,0,
,Cell: 57,0,0,549,0,0,0,337,0,0,0,0,0,3834,0,
,Cell: 58,0,0,515,0,0,0,290,0,0,0,0,0,3471,0,
,Cell: 59,0,0,570,0,0,0,316,0,0,0,0,0,3562,0,

Time: 13,Cell: 60,0,0,566,0,0,0,298,0,0,0,0,0,3644,0,
,Cell: 61,0,0,567,0,0,0,339,0,0,0,0,0,4150,0,
,Cell: 62,0,0,527,0,0,0,312,0,0,0,0,0,3914,0,
,Cell: 63,0,0,571,0,0,0,348,0,0,0,0,0,4002,0,
,Cell: 64,0,0,536,0,0,0,309,0,0,0,0,0,3935,0,
,Cell: 65,0,0,553,0,0,0,336,0,0,0,0,0,3979,0,
,Cell: 66,0,0,505,0,0,0,303,0,0,0,0,0,3636,0,
,Cell: 67,0,0,581,0,0,0,342,0,0,0,0,0,4167,0,
,Cell: 68,0,0,536,0,0,0,309,0,0,0,0,0,3935,0,
,Cell: 69,0,0,505,0,0,0,303,0,0,0,0,0,3636,0,
,Cell: 70,0,0,581,0,0,0,342,0,0,0,0,0,4167,0,
,Cell: 71,0,0,553,0,0,0,336,0,0,0,0,0,3979,0,
,Cell: 52,0,0,561,0,0,0,322,0,0,0,0,0,3760,0,
,Cell: 53,0,0,564,0,0,0,338,0,0,0,0,0,4078,0,
,Cell: 54,0,0,563,0,0,0,321,0,0,0,0,0,4071,0,
,Cell: 55,0,0,510,0,0,0,323,0,0,0,0,0,3978,0,
,Cell: 56,0,0,568,0,0,0,352,0,0,0,0,0,4079,0,
,Cell: 57,0,0,565,0,0,0,356,0,0,0,0,0,4194,0,
,Cell: 58,0,0,489,0,0,0,304,0,0,0,0,0,3798,0,
,Cell: 59,0,0,583,0,0,0,316,0,0,0,0,0,3912,0,

Time: 14,Cell: 60,0,0,558,0,0,0,308,0,0,0,0,0,3965,0,
,Cell: 61,0,0,573,0,0,0,359,0,0,0,0,0,4484,0,
,Cell: 62,0,0,556,0,0,0,325,0,0,0,0,0,4161,0,
,Cell: 63,0,0,552,0,0,0,366,0,0,0,0,0,4462,0,
,Cell: 64,0,0,505,0,0,0,339,0,0,0,0,0,4172,0,
,Cell: 65,0,0,549,0,0,0,341,0,0,0,0,0,4338,0,
,Cell: 66,0,0,519,0,0,0,318,0,0,0,0,0,3892,0,
,Cell: 67,0,0,562,0,0,0,329,0,0,0,0,0,4551,0,
,Cell: 68,0,0,516,0,0,0,339,0,0,0,0,0,4234,0,
,Cell: 69,0,0,517,0,0,0,308,0,0,0,0,0,3909,0,
,Cell: 70,0,0,565,0,0,0,347,0,0,0,0,0,4492,0,
,Cell: 71,0,0,579,0,0,0,338,0,0,0,0,0,4309,0,
,Cell: 72,0,0,579,0,0,0,338,0,0,0,0,0,4309,0,
,Cell: 73,0,0,565,0,0,0,347,0,0,0,0,0,4492,0,
,Cell: 74,0,0,517,0,0,0,308,0,0,0,0,0,3909,0,
,Cell: 75,0,0,516,0,0,0,339,0,0,0,0,0,4234,0,
,Cell: 56,0,0,581,0,0,0,354,0,0,0,0,0,4471,0,
,Cell: 57,0,0,600,0,0,0,353,0,0,0,0,0,4504,0,
,Cell: 58,0,0,559,0,0,0,322,0,0,0,0,0,4130,0,
,Cell: 59,0,0,574,0,0,0,325,0,0,0,0,0,4205,0,

Time: 15,Cell: 60,0,0,567,0,0,0,313,0,0,0,0,0,4193,0,
,Cell: 61,0,0,590,0,0,0,368,0,0,0,0,0,4866,0,
