
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
20,0,1,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,

Time,Cell,ph1,ph7,ph13,pd,mh1,mh7,mh13,md,ph11,ph17,ph113,ph77,ph1313,ph713,
,Cell: 25,0,0,0,0,0,0,205,0,0,0,0,0,0,0,
,Cell: 26,0,0,0,0,0,0,220,0,0,0,0,0,0,0,
,Cell: 27,0,0,0,0,0,0,200,0,0,0,0,0,0,0,
,Cell: 28,0,0,0,0,0,0,211,0,0,0,0,0,0,0,
,Cell: 29,0,0,0,0,0,0,220,0,0,0,0,0,0,0,
,Cell: 30,0,0,0,0,0,0,213,0,0,0,0,0,0,0,
,Cell: 31,0,0,0,0,0,0,210,0,0,0,0,0,0,0,
,Cell: 32,0,0,0,0,0,0,200,0,0,0,0,0,0,0,
,Cell: 33,0,0,0,0,0,0,220,0,0,0,0,0,0,0,
,Cell: 34,0,0,0,0,0,0,227,0,0,0,0,0,0,0,
,Cell: 35,0,0,0,0,0,0,208,0,0,0,0,0,0,0,
,Cell: 36,0,0,0,0,0,0,205,0,0,0,0,0,0,0,
,Cell: 37,0,0,0,0,0,0,204,0,0,0,0,0,0,0,
,Cell: 38,0,0,0,0,0,0,207,0,0,0,0,0,0,0,
,Cell: 39,0,0,0,0,0,0,216,0,0,0,0,0,0,0,

Time: 6.0008,Cell: 40,0,0,0,0,0,0,208,0,0,0,0,0,0,0,
,Cell: 41,0,0,0,0,0,0,255,0,0,0,0,0,0,0,
,Cell: 42,0,0,0,0,0,0,223,0,0,0,0,0,0,0,
,Cell: 43,0,0,0,0,0,0,241,0,0,0,0,0,0,0,
,Cell: 24,0,0,0,0,0,0,240,0,0,0,0,0,0,0,
,Cell: 25,0,0,0,0,0,0,225,0,0,0,0,0,0,0,
,Cell: 26,0,0,0,0,0,0,252,0,0,0,0,0,0,0,
,Cell: 27,0,0,0,0,0,0,229,0,0,0,0,0,0,0,
,Cell: 28,0,0,0,0,0,0,235,0,0,0,0,0,0,0,
,Cell: 29,0,0,0,0,0,0,253,0,0,0,0,0,0,0,
,Cell: 30,0,0,0,0,0,0,250,0,0,0,0,0,0,0,
,Cell: 31,0,0,0,0,0,0,240,0,0,0,0,0,0,0,
,Cell: 32,0,0,0,0,0,0,222,0,0,0,0,0,0,0,
,Cell: 33,0,0,0,0,0,0,239,0,0,0,0,0,0,0,
,Cell: 34,0,0,0,0,0,0,259,0,0,0,0,0,0,0,
,Cell: 35,0,0,0,0,0,0,222,0,0,0,0,0,0,0,
,Cell: 36,0,0,0,0,0,0,231,0,0,0,0,0,0,0,
,Cell: 37,0,0,0,0,0,0,240,0,0,0,0,0,0,0,
,Cell: 38,0,0,0,0,0,0,237,0,0,0,0,0,0,0,
,Cell: 39,0,0,0,0,0,0,250,0,0,0,0,0,0,0,

Time: 7.00081,Cell: 40,0,0,0,0,0,0,244,0,0,0,0,0,0,0,
,Cell: 41,0,0,0,0,0,0,271,0,0,0,0,0,0,0,
,Cell: 42,0,0,0,0,0,0,255,0,0,0,0,0,0,0,
,Cell: 43,0,0,0,0,0,0,270,0,0,0,0,0,0,0,
,Cell: 44,0,0,0,0,0,0,272,0,0,0,0,0,0,0,
,Cell: 45,0,0,0,0,0,0,250,0,0,0,0,0,0,0,
,Cell: 46,0,0,0,0,0,0,280,0,0,0,0,0,0,0,
,Cell: 47,0,0,0,0,0,0,256,0,0,0,0,0,0,0,
,Cell: 28,0,0,0,0,0,0,272,0,0,0,0,0,0,0,
,Cell: 29,0,0,0,0,0,0,260,0,0,0,0,0,0,0,
,Cell: 30,0,0,0,0,0,0,270,0,0,0,0,0,0,0,
,Cell: 31,0,0,0,0,0,0,248,0,0,0,0,0,0,0,
,Cell: 32,0,0,0,0,0,0,254,0,0,0,0,0,0,0,
,Cell: 33,0,0,0,0,0,0,263,0,0,0,0,0,0,0,
,Cell: 34,0,0,0,0,0,0,284,0,0,0,0,0,0,0,
,Cell: 35,0,0,0,0,0,0,253,0,0,0,0,0,0,0,
,Cell: 36,0,0,0,0,0,0,248,0,0,0,0,0,0,0,
,Cell: 37,0,0,0,0,0,0,270,0,0,0,0,0,0,0,
,Cell: 38,0,0,0,0,0,0,268,0,0,0,0,0,0,0,
,Cell: 39,0,0,0,0,0,0,278,0,0,0,0,0,0,0,

Time: 8.00176,Cell: 40,0,0,0,0,0,0,265,0,0,0,0,0,0,0,
,Cell: 41,0,0,0,0,0,0,304,0,0,0,0,0,0,0,
,Cell: 42,0,0,0,0,0,0,263,0,0,0,0,0,0,0,
,Cell: 43,0,0,0,0,0,0,288,0,0,0,0,0,0,0,
,Cell: 44,0,0,0,0,0,0,296,0,0,0,0,0,0,0,
,Cell: 45,0,0,0,0,0,0,271,0,0,0,0,0,0,0,
,Cell: 46,0,0,0,0,0,0,299,0,0,0,0,0,0,0,
,Cell: 47,0,0,0,0,0,0,281,0,0,0,0,0,0,0,
,Cell: 48,0,0,0,0,0,0,293,0,0,0,0,0,0,0,
,Cell: 49,0,0,0,0,0,0,261,0,0,0,0,0,0,0,
,Cell: 50,0,0,0,0,0,0,295,0,0,0,0,0,0,0,
,Cell: 51,0,0,0,0,0,0,278,0,0,0,0,0,0,0,
,Cell: 32,0,0,0,0,0,0,276,0,0,0,0,0,0,0,
,Cell: 33,0,0,0,0,0,0,291,0,0,0,0,0,0,0,
,Cell: 34,0,0,0,0,0,0,307,0,0,0,0,0,0,0,
,Cell: 35,0,0,0,0,0,0,289,0,0,0,0,0,0,0,
,Cell: 36,0,0,0,0,0,0,273,0,0,0,0,0,0,0,
,Cell: 37,0,0,0,0,0,0,288,0,0,0,0,0,0,0,
,Cell: 38,0,0,0,0,0,0,309,0,0,0,0,0,0,0,
,Cell: 39,0,0,0,0,0,0,295,0,0,0,0,0,0,0,

Time: 9.00182,Cell: 40,0,0,0,0,0,0,293,0,0,0,0,0,0,0,
,Cell: 41,0,0,0,0,0,0,324,0,0,0,0,0,0,0,
,Cell: 42,0,0,0,0,0,0,283,0,0,0,0,0,0,0,
,Cell: 43,0,0,0,0,0,0,316,0,0,0,0,0,0,0,
,Cell: 44,0,0,0,0,0,0,320,0,0,0,0,0,0,0,
,Cell: 45,0,0,0,0,0,0,282,0,0,0,0,0,0,0,
,Cell: 46,0,0,0,0,0,0,321,0,0,0,0,0,0,0,
,Cell: 47,0,0,0,0,0,0,291,0,0,0,0,0,0,0,
,Cell: 48,0,0,0,0,0,0,303,0,0,0,0,0,0,0,
,Cell: 49,0,0,0,0,0,0,262,0,0,0,0,0,0,0,
,Cell: 50,0,0,0,0,0,0,313,0,0,0,0,0,0,0,
,Cell: 51,0,0,0,0,0,0,304,0,0,0,0,0,0,0,
,Cell: 52,0,0,0,0,0,0,296,0,0,0,0,0,0,0,
,Cell: 53,0,0,0,0,0,0,305,0,0,0,0,0,0,0,
,Cell: 54,0,0,0,0,0,0,325,0,0,0,0,0,0,0,
,Cell: 55,0,0,0,0,0,0,312,0,0,0,0,0,0,0,
,Cell: 36,0,0,0,0,0,0,304,0,0,0,0,0,0,0,
